Japanese,Chinese,Example_JP,Example_CN,Example_Furigana,Grammar_Notes,Audio_Path
収入,收入,去年より収入が増えました。,比去年收入增加了。,<ruby>去年<rt>きょねん</rt></ruby>より<ruby>収入<rt>しゅうにゅう</rt></ruby>が<ruby>増えました<rt>ふえました</rt></ruby>。,<ol><li>収入（しゅうにゅう）：指得来的金钱或赚到的钱，即“收入”。</li><li>より：表示比较对象，意思是“比……”。</li><li>増えました（ふえました）：动词“増える（ふえる）”的过去式，意为“增加了”。“ました”是表示敬语的过去式结尾。</li><li>整个句型“名词Aより名词Bが～”：常用于两者比较，B比A更……。</li></ol>,[sound:jlpt_vocabulary_in_sentence_収入.mp3]
住民,居民,この町の住民は親切です。,这个小镇的居民很友善。,<ruby>この<rt>この</rt></ruby><ruby>町<rt>まち</rt></ruby><ruby>の<rt>の</rt></ruby><ruby>住民<rt>じゅうみん</rt></ruby><ruby>は<rt>は</rt></ruby><ruby>親切<rt>しんせつ</rt></ruby><ruby>です<rt>です</rt></ruby>。,<ol><li>この：指示代词，表示“这个”。</li><li>町（まち）：名词，指“镇”或“城市”。</li><li>の：助词，表示所属关系，相当于中文“的”。</li><li>住民（じゅうみん）：名词，指“居民”，常用于指某一地区或社区的居住者。</li><li>は：主题助词，用于提示句子的主题。</li><li>親切（しんせつ）：形容动词，表示“亲切、友善”。</li><li>です：礼貌终止语气词。</li><li>语法说明：句子主语通常在は前出现，结构为“～は…です”说明主语的属性。</li></ol>,[sound:jlpt_vocabulary_in_sentence_住民.mp3]
重要,重要,健康はとても重要です。,健康非常重要。,<ruby>健康<rt>けんこう</rt></ruby>はとても<ruby>重要<rt>じゅうよう</rt></ruby>です。,<ol><li>健康（けんこう）：名词，表示身体和心里的健康。</li><li>は：主题助词，标记句子的主题。</li><li>とても：副词，表示“非常、很”，用于加强程度。</li><li>重要（じゅうよう）：形容动词，意为“重要”，形容某事物的地位或作用很大。</li><li>です：礼貌句尾，常用于陈述句，表示敬意。</li><li>语法：形容动词“重要”用法是‘重要＋です’用于肯定表达。提示和“有意思（ゆうい）”一样，重音在后。</li><li>日本人很重视健康，故常见类似表达。</li></ol>,[sound:jlpt_vocabulary_in_sentence_重要.mp3]
修理,修理、维修,自転車を修理しました。,我修理了自行车。,<ruby>自転車<rt>じてんしゃ</rt></ruby>を<ruby>修理<rt>しゅうり</rt></ruby><ruby>しました<rt>しました</rt></ruby>。,<ol><li>自転車（じてんしゃ）：表示“自行车”。由“自（自己）”“転（转）”“車（车）”构成。</li><li>修理（しゅうり）：表示“修理、维修”；既指修补机械等也可以泛指处理、改良物件。</li><li>〜を〜しました：“を”表示宾语，“しました”是“する”（做）的过去式，表示“做了……”。“修理しました”即“修理了”。</li></ol>,[sound:jlpt_vocabulary_in_sentence_修理.mp3]
主義,主义；原则,彼は個人主義を大切にしている。,他很重视个人主义。,<ruby>彼は<rt>かれは</rt></ruby><ruby>個人主義<rt>こじんしゅぎ</rt></ruby><ruby>を<rt>を</rt></ruby><ruby>大切に<rt>たいせつに</rt></ruby><ruby>している<rt>している</rt></ruby>。,<ol><li>彼（かれ）：第三人称男性“他”。</li><li>個人主義（こじんしゅぎ）：意指重视个人权利与自由的思想。“主義（しゅぎ）”后缀表示一种主义或原则，比如社会主义（社会主義）、资本主义（資本主義）。</li><li>を：宾格助词，表示动作的对象。</li><li>大切にする：表达“重视、珍惜”的意思，“～にする”为“采取……态度、变成……”的用法。</li><li>している：动词“する”的ている形式，表示持续状态，即“正在……”或“习惯于……”。</li><li>日本社会中“个人主义”较欧美等相比相对不被强调，传统上更推崇集体主义和群体和谐，因此有人强调“個人主義”时，带有其独特的价值观表达。</li></ol>,[sound:jlpt_vocabulary_in_sentence_主義.mp3]
宿泊,住宿,このホテルに宿泊しました。,我在这家酒店住宿了。,このホテルに<ruby>宿泊<rt>しゅくはく</rt></ruby><ruby>しました<rt>しました</rt></ruby>。,<ol><li>この：日语指示词，意为“这个、这”。</li><li>ホテル：来自英语“hotel”，意思为“酒店、宾馆”。</li><li>に：表示动作的目标地点，常用于“到……去”或“在……”。</li><li>宿泊（しゅくはく）：指“住宿、留宿”，既可用于商务，也可用于旅游。</li><li>しました：是“する”（做）的过去式“しました”，表示过去的动作。</li><li>日语中，“宿泊する”是一个固定搭配，常用于说“住宿在某地”。“宿泊”读作しゅくはく，汉字和中文意义相近，旅行时常见。</li></ol>,[sound:jlpt_vocabulary_in_sentence_宿泊.mp3]
手術,手术,母は来週手術を受けます。,我妈妈下周要做手术。,<ruby>母<rt>はは</rt></ruby>は<ruby>来週<rt>らいしゅう</rt></ruby><ruby>手術<rt>しゅじゅつ</rt></ruby>を<ruby>受けます<rt>うけます</rt></ruby>。,<ol><li>母（はは）：母亲。这里用的是常用词汇。</li><li>は：主语助词，表示主题。</li><li>来週（らいしゅう）：下周。</li><li>手術（しゅじゅつ）：手术，本句目标单词。</li><li>を：宾语助词，表示动作的对象。</li><li>受けます（うけます）：动词「受ける」的敬体形式，意思是“接受、承受”。这里指接受手术，也就是“动手术”。</li><li>「手術を受ける」是“做手术”的常见表达方式，不说「手術をする」（通常指医生做手术），而病人用「手術を受ける」。</li></ol>,[sound:jlpt_vocabulary_in_sentence_手術.mp3]
首相,总理大臣,日本の首相は演説を行いました。,日本总理大臣进行了演讲。,<ruby>日本<rt>にほん</rt></ruby>の<ruby>首相<rt>しゅしょう</rt></ruby>は<ruby>演説<rt>えんぜつ</rt></ruby>を<ruby>行いました<rt>おこないました</rt></ruby>。,<ol><li>日本（にほん）：日本国，日本的意思。</li><li>首相（しゅしょう）：意为总理大臣，是日本政府的最高首脑，相当于中国的总理或其他国家的首相。</li><li>は：主题助词，提示主语。</li><li>演説（えんぜつ）：演讲、讲话。</li><li>を：宾语助词，标记动作的对象。</li><li>行いました（おこないました）：动词“行う”的敬体过去式，表示“进行了”；常用于正式场合。</li><li>日语句式主语+は+宾语+を+动词的顺序需要特别注意，是日语的基本语序之一。</li><li>在日本，首相主要负责行政机关的运作，有权任命内阁成员，代表国家发言。</li></ol>,[sound:jlpt_vocabulary_in_sentence_首相.mp3]
手段,方法，手法,彼は目的のために手段を選ばない。,他为了目的不择手段。,<ruby>彼<rt>かれ</rt></ruby>は<ruby>目的<rt>もくてき</rt></ruby>のために<ruby>手段<rt>しゅだん</rt></ruby>を<ruby>選ばない<rt>えらばない</rt></ruby>。,<ol><li>彼（かれ）：指男性“他”。</li><li>目的（もくてき）：目标、目的。</li><li>ために：表示原因、目的，意为“为了……”。</li><li>手段（しゅだん）：指达成目的所使用的方法、方式、手法。</li><li>を：宾格助词，表示前面的名词是动作对象。</li><li>選ばない（えらばない）：动词“選ぶ（えらぶ）”的否定形，意思是不选择。“手段を選ばない”是固定搭配，意为“不择手段”。</li><li>语法：动词などのために…（为了…做某事）结构常用来表达目的。</li><li>文化补充：“手段を選ばない”这一短语在日本常用于评价某人为了达成目标不惜使用各种方法，语气多带负面含义。</li></ol>,[sound:jlpt_vocabulary_in_sentence_手段.mp3]
主張,主张，要求,彼は自分の意見を強く主張した。,他强烈主张自己的意见。,<ruby>彼は<rt>かれは</rt></ruby><ruby>自分の<rt>じぶんの</rt></ruby><ruby>意見を<rt>いけんを</rt></ruby><ruby>強く<rt>つよく</rt></ruby><ruby>主張した<rt>しゅちょうした</rt></ruby>。,<ol><li>彼（かれ）：他，指男性第三人称代词。</li><li>自分（じぶん）：自己，本人。</li><li>意見（いけん）：意见。</li><li>強く（つよく）：副词，表示“强烈地”，这里作方式修饰动词。</li><li>主張した（しゅちょうした）：动词“主張（しゅちょう）する”的过去式，意思为“主张、坚持提出”。</li><li>日语句子里“を”表示宾格，标记动作的对象。</li><li>“した”为“する”的过去式，用于表明动作已经发生。</li></ol>,[sound:jlpt_vocabulary_in_sentence_主張.mp3]
出場,登场、出场,彼は試合に初めて出場した。,他第一次参加了比赛。,<ruby>彼<rt>かれ</rt></ruby>は<ruby>試合<rt>しあい</rt></ruby>に<ruby>初めて<rt>はじめて</rt></ruby><ruby>出場<rt>しゅつじょう</rt></ruby>した。,<ol><li>彼（かれ）：他，指代男性。</li><li>は：提示助词，表示主语。</li><li>試合（しあい）：比赛。</li><li>に：表示动作发生的时间点、场所、对象。</li><li>初めて（はじめて）：第一次，初次。</li><li>出場（しゅつじょう）：登场、出场，常用于比赛、表演等场合。</li><li>した：「する」的过去式，表示已经做了某事。</li><li>语法说明：「名词+に初めて+动词」结构表示“第一次做某事”。</li><li>文化补充：在日本，运动员或演员“出場”通常用于介绍本次首次参加的大赛或正式场合。</li></ol>,[sound:jlpt_vocabulary_in_sentence_出場.mp3]
出身,籍贯，出生地,田中さんは東京出身です。,田中先生是东京人。,<ruby>田中<rt>たなか</rt></ruby>さんは<ruby>東京<rt>とうきょう</rt></ruby><ruby>出身<rt>しゅっしん</rt></ruby>です。,<ol><li>田中（たなか）：日本常见姓氏。田（た）+中（なか），可用于男性、女性。</li><li>さん：敬称，相当于“先生/女士”，用于表示礼貌。用于姓氏、名字、全名之后。</li><li>は：助词，标记主语或主题，读作「わ」。</li><li>東京（とうきょう）：日本首都东京。</li><li>出身（しゅっしん）：表示“出生地”或“籍贯”。常用于介绍自己或他人的家乡、学校等。例如「北海道出身」表示“北海道人”。</li><li>です：判定句终结助动词，表明礼貌肯定语气。</li><li>整个句子结构为「名词（人名）+は+ 地名 + 出身 + です」，常用于介绍某人来自哪里。</li></ol>,[sound:jlpt_vocabulary_in_sentence_出身.mp3]
出版,出版，发行,この本は去年出版されました。,这本书是去年出版的。,この<ruby>本<rt>ほん</rt></ruby>は<ruby>去年<rt>きょねん</rt></ruby><ruby>出版<rt>しゅっぱん</rt></ruby><ruby>されました<rt>されました</rt></ruby>。,<ol><li>この：指示词，意为“这个”，用于离说话人近的物品。</li><li>本（ほん）：名词，意思是“书”。</li><li>は：提示助词，强调主语。</li><li>去年（きょねん）：名词，表示“去年”。</li><li>出版（しゅっぱん）：名词和动词，意思是“出版、发行书籍”。</li><li>されました：动词“する”的被动态“される”的过去敬体式，表示动作已经发生，且对方或客观情况。一整个短语“出版されました”=“被出版了”。</li><li>句子语序为主语+は+时间+动词，被动态常用于强调动作的结果或状态。</li></ol>,[sound:jlpt_vocabulary_in_sentence_出版.mp3]
首都,首都,東京は日本の首都です。,东京是日本的首都。,<ruby>東京<rt>とうきょう</rt></ruby>は<ruby>日本<rt>にほん</rt></ruby>の<ruby>首都<rt>しゅと</rt></ruby>です。,<ol><li>东京（東京／とうきょう）：日本的首都，城市名称。</li><li>は：主题助词，表示“……是……”。</li><li>日本（にほん）：国家名，日本。</li><li>の：连接名词与名词，表示所属关系，相当于“的”。</li><li>首都（しゅと）：国家行政和政治中心的城市。</li><li>です：表达判断，相当于汉语的“是”。</li></ol>,[sound:jlpt_vocabulary_in_sentence_首都.mp3]
